#NSGA2
popsize 100
maxGen 50
numVar 7
numObj 4
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 50
currentGen	1
evaluateCount	100
totalTime	3.13208
firstFrontCount	10
frontCount	4
avgEvalTime	0.0306342
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Obj1	Obj2	Obj3	Obj4	Cons1	Cons2	Cons3	



#Generation 44 / 50
currentGen	44
evaluateCount	4400
totalTime	288.08
firstFrontCount	100
frontCount	1
avgEvalTime	0.0664753
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Obj1	Obj2	Obj3	Obj4	Cons1	Cons2	Cons3	
65	53.7223	49.7137	5	9.01232	2976.22	0.0768352	-6.49119	-86.4768	1.24753	2.75429	0	0	0	
65.1465	53.5499	49.7738	5	20	1702.29	0.074888	-12.078	-222.861	2.77031	1.60224	0	0	0	
65.8888	52.5984	49.6632	5	18.7205	1500	0.074223	-11.2986	-183.109	2.5787	1.46258	0	0	0	
69.1422	53.0842	49.3401	5	9	1594.08	0.081179	-3.99641	-54.6915	1.22387	2.05414	0	0	0	
65.1875	53.9511	49.8115	5	9.06656	2651.02	0.0761964	-6.45959	-87.31	1.25445	2.57455	0	0	0	
68.16	53.4617	49.7862	5	9	1936.9	0.0768352	-4.88596	-63.3016	1.23027	2.21408	0	0	0	
65.2168	53.9909	49.6381	5	9.16143	2818.65	0.0840577	-6.2565	-87.9072	1.26761	2.67736	0	0	0	
67.2192	54.019	49.3913	5	9	1887.2	0.0776241	-4.47779	-69.097	1.23335	2.2114	0	0	0	
65.8607	53.3234	49.779	5	17.7987	1500	0.0746806	-11.0061	-177.333	2.45253	1.49834	0	0	0	
65.0671	53.3009	49.6306	5	18.5733	1852.73	0.0683311	-11.5784	-204.875	2.57429	1.70128	0	0	0	
65.4368	53.8869	49.1615	5	17.9915	1681.07	0.0765171	-10.6734	-193.673	2.48823	1.64223	0	0	0	
65.6783	53.53	50	5	14.7276	1764	0.0816764	-10.2697	-150.811	2.03449	1.72596	0	0	0	
66.0679	53.8827	49.6244	5	9	1555.58	0.0813832	-5.52398	-73.8214	1.23467	1.93794	0	0	0	
66.094	54.0009	49.7294	5	19.7545	1745.55	0.0744001	-11.4047	-211.107	2.72988	1.62743	0	0	0	
65.2583	53.9718	49.5891	5	9.54179	2552.94	0.0753013	-6.56905	-92.3526	1.32006	2.4884	0	0	0	
65.1411	54.248	49.6944	5	9.96574	2686.02	0.0772477	-7.0491	-101.475	1.38085	2.53222	0	0	0	
66.32	52.7864	49.5485	5	19.373	1548.1	0.0838172	-11.1305	-188.035	2.66727	1.48089	0	0	0	
65	53.4009	49.5803	5	18.1646	2264.94	0.0739114	-11.3453	-203.015	2.52229	1.92742	0	0	0	
66.1912	53.3682	49.5418	5	19.2703	1649.13	0.0821243	-11.0777	-195.179	2.65778	1.5607	0	0	0	
65.3513	52.5746	49.4659	5	19.4674	1606.58	0.071832	-11.5704	-200.288	2.68898	1.52348	0	0	0	
66.1827	52.8766	49.6065	5	15.9081	1506.78	0.073903	-10.18	-149.24	2.18819	1.52822	0	0	0	
65.2121	54.0103	49.6463	5	14.5279	1854.98	0.0739018	-9.97408	-157.944	2.01212	1.82108	0	0	0	
66.0681	53.9079	49.2116	5	9.3061	1576.22	0.0785558	-5.27853	-76.5949	1.27693	1.94895	0	0	0	
65.6278	53.7648	49.6075	5	12.8103	1823.32	0.0744957	-8.87179	-128.277	1.76918	1.84965	0	0	0	
65.0067	54.012	49.4784	5	9.56116	2677.25	0.0765973	-6.5872	-94.8869	1.32422	2.56485	0	0	0	
68.3668	53.1807	49.3656	5	9	1798.95	0.0742118	-4.39091	-59.8321	1.22816	2.15814	0	0	0	
65.3467	53.3995	49.6113	5	18.9737	1832.94	0.0752991	-11.5123	-206.678	2.62756	1.68238	0	0	0	
65.3726	53.7521	49.8135	5	9.15845	2480.87	0.0775913	-6.54815	-85.7571	1.26574	2.45754	0	0	0	
65.6061	53.8722	49.6668	5	17.5354	1816.7	0.0745107	-10.9438	-189.807	2.42665	1.7126	0	0	0	
65.8673	53.7207	49.7136	5	18.7378	1700.22	0.0781351	-11.229	-197.831	2.58888	1.6132	0	0	0	
66.5357	54.5856	49.5267	5	18.4857	1605.45	0.0709982	-10.4462	-189.132	2.54761	1.58399	0	0	0	
65.0486	53.9918	49.6564	5	13.9462	1932.64	0.0742834	-9.81977	-152.958	1.93311	1.88474	0	0	0	
65.3579	53.9197	49.5853	5	16.8929	1830.75	0.0746044	-10.7839	-185.498	2.33961	1.74263	0	0	0	
65	54.2127	49.68	5	10.3132	2510.97	0.0754573	-7.46514	-107.464	1.4298	2.403	0	0	0	
65.1927	53.3498	49.0182	5	13.7848	1521.51	0.078123	-9.00314	-134.532	1.90054	1.63965	0	0	0	
68.7945	52.9549	49.2932	5	9	1805.3	0.074733	-4.23637	-57.0436	1.22667	2.17556	0	0	0	
67.8894	53.4187	49.4406	5	10.5779	1610.14	0.0695453	-6.10386	-79.2564	1.4457	1.85606	0	0	0	
66.094	54.0543	50	5	17.2951	1745.55	0.0749568	-10.8963	-181.839	2.38894	1.66763	0	0	0	
65.7533	54.4384	49.4145	5	15.2717	2325.68	0.074428	-9.60545	-166.165	2.11665	2.07413	0	0	0	
65.2168	53.9909	49.6381	5	9.16143	2818.65	0.0840577	-6.2565	-87.9072	1.26761	2.67736	0	0	0	
65.3078	54.0111	49.4585	5	19.0032	1821.81	0.0753034	-11.3973	-214.347	2.63391	1.7053	0	0	0	
65.9476	53.8737	49.2231	5	9	1740.02	0.0805642	-5.13576	-76.0372	1.23702	2.0826	0	0	0	
65	54.0215	49.8037	5	10.1688	2478.78	0.0776039	-7.57947	-104.407	1.40921	2.37705	0	0	0	
66.8449	53.8078	49.701	5	9	1500	0.0772208	-5.16673	-67.7244	1.23084	1.9135	0	0	0	
65.3592	54.0444	49.5706	5	11.0966	2676.04	0.0840933	-7.71213	-112.283	1.53688	2.43393	0	0	0	
65.1875	53.9596	49.6566	5	15.0556	1597.06	0.0761817	-10.1632	-159.02	2.08074	1.65143	0	0	0	
65.3251	53.9746	49.8348	5	9.74093	1849.24	0.0758032	-7.1126	-94.1217	1.34476	2.0376	0	0	0	
65.2204	53.8549	49.7819	5	10.9224	1939.09	0.0809875	-8.11927	-110.211	1.51033	2.0088	0	0	0	
65.2121	53.7526	49.7262	5	16.4573	1752.19	0.0740251	-10.8714	-179.42	2.2785	1.70006	0	0	0	
65.1509	53.9197	49.5853	5	18.5599	1856.3	0.0679847	-11.4806	-210.902	2.57405	1.72891	0	0	0	
65.3796	54.1272	49.6511	5	11.3813	2267.62	0.0752828	-8.03521	-116.912	1.57572	2.19056	0	0	0	
65	53.2908	49.8041	5	12.5372	2082.5	0.0759796	-9.43893	-129.745	1.73638	1.98174	0	0	0	
65.0626	53.3238	49.616	5	16.0097	2022.73	0.0689973	-10.6948	-173.209	2.2193	1.845	0	0	0	
65.4581	54.0236	49.6096	5	10.3758	1866.19	0.076475	-7.24719	-100.79	1.43243	2.01732	0	0	0	
65.5193	53.8747	48.9372	5	19.8261	1799.48	0.0784738	-11.0208	-217.711	2.74487	1.68031	0	0	0	
65.8603	53.3671	49.8839	5	17.1699	1500	0.0823991	-10.9079	-170.493	2.36566	1.50921	0	0	0	
67.2493	53.3865	49.1566	5	10.3718	1593.83	0.0791456	-5.9081	-79.7522	1.41933	1.8681	0	0	0	
65.9585	53.8737	49.5474	5	9	1740.02	0.0799488	-5.5834	-77.0571	1.23734	2.05998	0	0	0	
65.0908	53.8953	49.706	5	11.9732	2569.82	0.076039	-8.68894	-126.153	1.66047	2.30731	0	0	0	
65.1824	54.0206	49.7979	5	11.1653	2110.88	0.0776162	-8.25943	-115.676	1.54595	2.1018	0	0	0	
65.8513	53.3681	49.5418	5	15.6369	1609.39	0.0823485	-10.0576	-154.596	2.15585	1.6175	0	0	0	
65.5124	53.4072	49.6013	5	18.7978	1799.11	0.0752118	-11.3593	-201.706	2.6011	1.66416	0	0	0	
65.6094	53.5033	50	5	14.2449	1810.57	0.0753938	-10.1098	-145.859	1.96847	1.76618	0	0	0	
65.9883	53.7335	49.6306	5	9.1193	1500	0.0819505	-5.77734	-74.2045	1.25051	1.8814	0	0	0	
65.8662	53.0902	50	5	12.3834	2070.22	0.0785866	-9.16851	-118.375	1.70961	1.95629	0	0	0	
65.268	53.9136	49.6697	5	14.1879	1866.47	0.0735855	-9.82353	-152.039	1.96423	1.83238	0	0	0	
65.6468	53.4072	49.5581	5	16.2428	1500	0.0784444	-10.3441	-160.878	2.23844	1.54068	0	0	0	
65.185	53.2818	49.6549	5	9	1902.4	0.0755751	-6.63994	-81.871	1.24143	2.11105	0	0	0	
65.3612	53.4016	49.4055	5	13.7848	1664.11	0.0771324	-9.38747	-138.075	1.90305	1.71459	0	0	0	
68.1651	53.7212	49.4534	5	9	1892.98	0.0775294	-4.21332	-62.6701	1.22977	2.23107	0	0	0	
65.4166	54.0505	49.4978	5	10.7021	1814.81	0.0800238	-7.37801	-104.772	1.47748	1.9708	0	0	0	
65	53.9282	49.684	5	11.6301	2481.02	0.0755301	-8.51602	-122.88	1.61298	2.28266	0	0	0	
65.0165	54.0733	49.508	5	13.2016	2299.37	0.0770002	-9.22522	-144.728	1.83203	2.12447	0	0	0	
65.4017	54.4026	49.4145	5	15.2717	2729.12	0.0784579	-9.7654	-170.655	2.12063	2.28674	0	0	0	
67.6337	52.3333	49.6709	5	9	1611.89	0.0769985	-5.92639	-62.3717	1.22918	1.94228	0	0	0	
65.1137	54.1514	49.7563	5	10.7257	2329.6	0.0794144	-7.856	-111.621	1.48622	2.26301	0	0	0	
65.2139	54.4051	49.6219	5	9	1606.58	0.0746377	-5.78214	-83.0113	1.23953	1.97446	0	0	0	
65	54.0217	49.6589	5	10.7848	1879.29	0.0798003	-7.94882	-111.063	1.49213	1.99474	0	0	0	
65.046	54.0452	49.2603	5	13.566	1665.41	0.0782442	-9.12883	-142.861	1.87585	1.75508	0	0	0	
65.1182	53.5144	49.6124	5	16.0854	2418.35	0.0775786	-10.5726	-175.709	2.23247	2.05362	0	0	0	
66.0957	53.6384	49.5579	5	11.3801	1622.32	0.081408	-7.68339	-102.595	1.56505	1.79415	0	0	0	
65.2018	53.7245	49.7719	5	10.069	2338.64	0.0761964	-7.45768	-98.8642	1.39312	2.29164	0	0	0	
65.0086	54.1864	49.6213	5	10.0904	2546.59	0.078009	-7.19954	-103.899	1.39855	2.44314	0	0	0	
65.2081	54.0158	49.807	5	11.8736	2654.48	0.0750936	-8.62782	-124.85	1.64645	2.3587	0	0	0	
65.3691	54.0404	49.6545	5	10.5619	2301.42	0.0753298	-7.46526	-105.515	1.4614	2.25871	0	0	0	
65.1977	54.0085	49.5546	5	13.4747	2489.19	0.0818843	-9.27162	-145.465	1.86938	2.20587	0	0	0	
65.2085	54.0716	49.8036	5	9.75788	2309.57	0.0776139	-7.08369	-97.1822	1.35036	2.31785	0	0	0	
65.4975	53.0898	49.5819	5	11.0859	1537.5	0.0777088	-8.10291	-100.291	1.52532	1.73374	0	0	0	
65.2258	53.9887	49.8141	5	11.4954	2611.87	0.077491	-8.39772	-119.43	1.59338	2.35611	0	0	0	
65.1702	53.7054	49.6929	5	9.48996	2031.72	0.0775913	-6.92451	-91.0094	1.31119	2.16356	0	0	0	
66.5534	53.0592	49.4163	5	13.42	1649.4	0.0811751	-8.72218	-120.236	1.84472	1.69751	0	0	0	
66.0472	53.7997	49.7751	5	9.42495	1527.44	0.081804	-6.2379	-78.7426	1.29325	1.86577	0	0	0	
65	53.9746	49.6994	5	14.2717	1767.46	0.0729889	-10.0491	-155.942	1.97668	1.77793	0	0	0	
65.2555	54.0094	49.4768	5	9.96259	2346.7	0.0804501	-6.81972	-97.8895	1.37827	2.34052	0	0	0	
65.8602	53.193	49.8649	5	16.4055	1602.83	0.0823923	-10.7192	-163.574	2.26226	1.58069	0	0	0	
66.2485	52.9966	49.5442	5	19.2948	1630.4	0.0830687	-11.1097	-191.408	2.65948	1.53607	0	0	0	
65.1963	54.06	49.5767	5	15.0493	2344.52	0.076442	-10.0586	-167.24	2.08891	2.07584	0	0	0	
66.2393	53.1989	49.5248	5	15.1606	1587.58	0.0736583	-9.70345	-143.388	2.0866	1.60762	0	0	0	
65.1105	53.8706	49.706	5	13.1136	2569.82	0.0763212	-9.32099	-140.842	1.81952	2.24986	0	0	0	
65.881	53.4501	49.7332	5	16.745	1528.14	0.0819783	-10.5928	-166.264	2.30747	1.5408	0	0	0	



#Generation 45 / 50
currentGen	45
evaluateCount	4500
totalTime	294.784
firstFrontCount	100
frontCount	1
avgEvalTime	0.0664774
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Obj1	Obj2	Obj3	Obj4	Cons1	Cons2	Cons3	
69.1422	53.0842	49.3401	5	9	1594.08	0.081179	-3.99641	-54.6915	1.22387	2.05414	0	0	0	
65.8888	52.5984	49.6632	5	18.7205	1500	0.074223	-11.2986	-183.109	2.5787	1.46258	0	0	0	
65.1465	53.5499	49.7738	5	20	1702.29	0.074888	-12.078	-222.861	2.77031	1.60224	0	0	0	
65	53.7223	49.7137	5	9.01232	2976.22	0.0768352	-6.49119	-86.4768	1.24753	2.75429	0	0	0	
68.16	53.4617	49.7862	5	9	1936.9	0.0768352	-4.88596	-63.3016	1.23027	2.21408	0	0	0	
65.2168	53.9909	49.6381	5	9.16143	2818.65	0.0840577	-6.2565	-87.9072	1.26761	2.67736	0	0	0	
65.1875	53.9511	49.8115	5	9.06656	2651.02	0.0761964	-6.45959	-87.31	1.25445	2.57455	0	0	0	
65.1824	54.0206	49.7979	5	11.1653	2110.88	0.0776162	-8.25943	-115.676	1.54595	2.1018	0	0	0	
65.1411	54.248	49.6944	5	9.96574	2686.02	0.0772477	-7.0491	-101.475	1.38085	2.53222	0	0	0	
65	54.052	49.7118	5	18.2842	1932.88	0.081886	-11.6206	-212.902	2.53893	1.78212	0	0	0	
65.0908	53.8953	49.706	5	11.9732	2569.82	0.076039	-8.68894	-126.153	1.66047	2.30731	0	0	0	
65.5193	53.8747	48.9372	5	19.8261	1799.48	0.0784738	-11.0208	-217.711	2.74487	1.68031	0	0	0	
65.4539	53.8122	49.5178	5	12.7379	2515.02	0.0765251	-8.70915	-130.68	1.76428	2.23965	0	0	0	
65.6783	53.53	50	5	14.7276	1764	0.0816764	-10.2697	-150.811	2.03449	1.72596	0	0	0	
67.2192	54.019	49.3913	5	9	1887.2	0.0776241	-4.47779	-69.097	1.23335	2.2114	0	0	0	
65.2121	54.0103	49.6463	5	14.5279	1854.98	0.0739018	-9.97408	-157.944	2.01212	1.82108	0	0	0	
65.8607	53.3234	49.779	5	17.7987	1500	0.0746806	-11.0061	-177.333	2.45253	1.49834	0	0	0	
68.3668	53.1807	49.3656	5	9	1798.95	0.0742118	-4.39091	-59.8321	1.22816	2.15814	0	0	0	
65.2555	54.0094	49.4768	5	9.96259	2346.7	0.0804501	-6.81972	-97.8895	1.37827	2.34052	0	0	0	
65.1927	53.3498	49.0182	5	13.7848	1521.51	0.078123	-9.00314	-134.532	1.90054	1.63965	0	0	0	
66.1912	53.3682	49.5418	5	19.2703	1649.13	0.0821243	-11.0777	-195.179	2.65778	1.5607	0	0	0	
65	53.2908	49.8041	5	12.5372	2082.5	0.0759796	-9.43893	-129.745	1.73638	1.98174	0	0	0	
68.7945	52.9549	49.2932	5	9	1805.3	0.074733	-4.23637	-57.0436	1.22667	2.17556	0	0	0	
65	54.2127	49.68	5	10.3132	2510.97	0.0754573	-7.46514	-107.464	1.4298	2.403	0	0	0	
65.0067	54.012	49.4784	5	9.56116	2677.25	0.0765973	-6.5872	-94.8869	1.32422	2.56485	0	0	0	
65.2583	53.9718	49.5891	5	9.54179	2552.94	0.0753013	-6.56905	-92.3526	1.32006	2.4884	0	0	0	
65.2085	54.0716	49.8036	5	9.75788	2309.57	0.0776139	-7.08369	-97.1822	1.35036	2.31785	0	0	0	
65.9476	53.8737	49.2231	5	9	1740.02	0.0805642	-5.13576	-76.0372	1.23702	2.0826	0	0	0	
67.6337	52.3333	49.6709	5	9	1611.89	0.0769985	-5.92639	-62.3717	1.22918	1.94228	0	0	0	
66.0746	53.3954	49.6224	5	13.0778	1548.24	0.0811751	-8.86925	-120.694	1.79876	1.65767	0	0	0	
65.6468	53.4072	49.5581	5	16.2428	1500	0.0784444	-10.3441	-160.878	2.23844	1.54068	0	0	0	
65.2168	53.9909	49.6381	5	9.16143	2818.65	0.0840577	-6.2565	-87.9072	1.26761	2.67736	0	0	0	
67.3147	53.413	49.7764	5	9	1662.1	0.077188	-5.38947	-66.7978	1.23119	2.00865	0	0	0	
65.1702	53.7054	49.6929	5	9.48996	2031.72	0.0775913	-6.92451	-91.0094	1.31119	2.16356	0	0	0	
65.3467	53.3995	49.6113	5	18.9737	1832.94	0.0752991	-11.5123	-206.678	2.62756	1.68238	0	0	0	
65.8662	53.0902	50	5	12.3834	2070.22	0.0785866	-9.16851	-118.375	1.70961	1.95629	0	0	0	
65.3726	53.7521	49.8135	5	9.15845	2480.87	0.0775913	-6.54815	-85.7571	1.26574	2.45754	0	0	0	
65.3796	54.1272	49.6511	5	11.3813	2267.62	0.0752828	-8.03521	-116.912	1.57572	2.19056	0	0	0	
65.3513	52.5746	49.4659	5	19.4674	1606.58	0.071832	-11.5704	-200.288	2.68898	1.52348	0	0	0	
65.8954	53.9801	49.6244	5	9	1859.8	0.0793029	-5.6869	-79.1538	1.23886	2.1347	0	0	0	
65.0086	54.1864	49.6213	5	10.0904	2546.59	0.078009	-7.19954	-103.899	1.39855	2.44314	0	0	0	
65.0486	53.9918	49.6564	5	13.9462	1932.64	0.0742834	-9.81977	-152.958	1.93311	1.88474	0	0	0	
65.4581	54.0236	49.6096	5	10.3758	1866.19	0.076475	-7.24719	-100.79	1.43243	2.01732	0	0	0	
66.094	54.0543	50	5	17.2951	1745.55	0.0749568	-10.8963	-181.839	2.38894	1.66763	0	0	0	
65.0626	53.3238	49.616	5	16.0097	2022.73	0.0689973	-10.6948	-173.209	2.2193	1.845	0	0	0	
65.8603	53.3671	49.8839	5	17.1699	1500	0.0823991	-10.9079	-170.493	2.36566	1.50921	0	0	0	
65.8602	53.193	49.8649	5	16.4055	1602.83	0.0823923	-10.7192	-163.574	2.26226	1.58069	0	0	0	
65.3579	53.9197	49.5853	5	16.8929	1830.75	0.0746044	-10.7839	-185.498	2.33961	1.74263	0	0	0	
65	54.2922	49.6292	5	9	2075.02	0.077407	-6.1741	-89.6524	1.24499	2.26528	0	0	0	
66.094	54.0009	49.7294	5	19.7545	1745.55	0.0744001	-11.4047	-211.107	2.72988	1.62743	0	0	0	
65.7533	54.4384	49.4145	5	15.2717	2325.68	0.074428	-9.60545	-166.165	2.11665	2.07413	0	0	0	
65.4368	53.8869	49.1615	5	17.9915	1681.07	0.0765171	-10.6734	-193.673	2.48823	1.64223	0	0	0	
65.0316	54.0851	49.5533	5	10.5372	2612.71	0.0785924	-7.48849	-108.636	1.46064	2.44331	0	0	0	
65.6286	53.7443	49.9911	5	13.2933	2104.74	0.0785273	-9.53891	-136.889	1.83921	1.97144	0	0	0	
65.1875	53.9596	49.6566	5	15.0556	1597.06	0.0761817	-10.1632	-159.02	2.08074	1.65143	0	0	0	
66.1827	52.8766	49.6065	5	15.9081	1506.78	0.073903	-10.18	-149.24	2.18819	1.52822	0	0	0	
65.17	54.0227	49.6021	5	12.3642	1860	0.0780389	-8.82244	-129.847	1.71098	1.90474	0	0	0	
65.046	54.0452	49.2603	5	13.566	1665.41	0.0782442	-9.12883	-142.861	1.87585	1.75508	0	0	0	
65.1963	54.06	49.5767	5	15.0493	2344.52	0.076442	-10.0586	-167.24	2.08891	2.07584	0	0	0	
65.1105	53.8706	49.706	5	13.1136	2569.82	0.0763212	-9.32099	-140.842	1.81952	2.24986	0	0	0	
65	54.0217	49.6589	5	10.7848	1879.29	0.0798003	-7.94882	-111.063	1.49213	1.99474	0	0	0	
65.7507	53.1279	49.6183	5	14.5279	1642.26	0.0739031	-9.82531	-141.729	2.0031	1.65739	0	0	0	
68.1651	53.7212	49.4534	5	9	1892.98	0.0775294	-4.21332	-62.6701	1.22977	2.23107	0	0	0	
65.1977	54.0085	49.5546	5	13.4747	2489.19	0.0818843	-9.27162	-145.465	1.86938	2.20587	0	0	0	
65.2204	53.8549	49.7819	5	10.9224	1939.09	0.0809875	-8.11927	-110.211	1.51033	2.0088	0	0	0	
66.0472	53.7997	49.7751	5	9.42495	1527.44	0.081804	-6.2379	-78.7426	1.29325	1.86577	0	0	0	
65.3251	53.9746	49.8348	5	9.74093	1849.24	0.0758032	-7.1126	-94.1217	1.34476	2.0376	0	0	0	
66.32	52.7864	49.5485	5	19.373	1548.1	0.0838172	-11.1305	-188.035	2.66727	1.48089	0	0	0	
66.0957	53.6384	49.5579	5	11.3801	1622.32	0.081408	-7.68339	-102.595	1.56505	1.79415	0	0	0	
65	53.9746	49.6994	5	14.2717	1767.46	0.0729889	-10.0491	-155.942	1.97668	1.77793	0	0	0	
65.3078	54.0111	49.4585	5	19.0032	1821.81	0.0753034	-11.3973	-214.347	2.63391	1.7053	0	0	0	
65	53.4009	49.5803	5	18.1646	2264.94	0.0739114	-11.3453	-203.015	2.52229	1.92742	0	0	0	
65.6061	53.8722	49.6668	5	17.5354	1816.7	0.0745107	-10.9438	-189.807	2.42665	1.7126	0	0	0	
65.5124	53.4072	49.6013	5	18.7978	1799.11	0.0752118	-11.3593	-201.706	2.6011	1.66416	0	0	0	
65.4975	53.0898	49.5819	5	11.0859	1537.5	0.0777088	-8.10291	-100.291	1.52532	1.73374	0	0	0	
65.2018	53.7245	49.7719	5	10.069	2338.64	0.0761964	-7.45768	-98.8642	1.39312	2.29164	0	0	0	
65.1509	53.9197	49.5853	5	18.5599	1856.3	0.0679847	-11.4806	-210.902	2.57405	1.72891	0	0	0	
65	53.9282	49.684	5	11.6301	2481.02	0.0755301	-8.51602	-122.88	1.61298	2.28266	0	0	0	
65.1182	53.5144	49.6124	5	16.0854	2418.35	0.0775786	-10.5726	-175.709	2.23247	2.05362	0	0	0	
65.3612	53.4016	49.4055	5	13.7848	1664.11	0.0771324	-9.38747	-138.075	1.90305	1.71459	0	0	0	
65.0661	53.3168	49.7664	5	15.8396	2046.75	0.0688475	-10.786	-171.479	2.19592	1.85696	0	0	0	
65.439	53.9207	49.5928	5	16.5715	1862.5	0.0664208	-10.6235	-180.594	2.29469	1.76574	0	0	0	
65.1875	53.9582	49.6292	5	9.23427	1753.53	0.076191	-6.42738	-87.054	1.27372	2.02886	0	0	0	
65.4017	54.4026	49.4145	5	15.2717	2729.12	0.0784579	-9.7654	-170.655	2.12063	2.28674	0	0	0	
65.185	53.2818	49.6549	5	9	1902.4	0.0755751	-6.63994	-81.871	1.24143	2.11105	0	0	0	
65.9585	53.8737	49.5474	5	9	1740.02	0.0799488	-5.5834	-77.0571	1.23734	2.05998	0	0	0	
65.8673	53.7207	49.7136	5	18.7378	1700.22	0.0781351	-11.229	-197.831	2.58888	1.6132	0	0	0	
65.4882	53.4479	49.6819	5	17.1662	1500	0.0746857	-10.8639	-174.461	2.36773	1.52187	0	0	0	
65.9233	53.2046	49.663	5	18.7689	1500	0.0743508	-11.1687	-186.957	2.58605	1.47948	0	0	0	
66.5861	53.8884	49.3269	5	13.7848	1501.42	0.0775229	-8.3999	-123.845	1.89265	1.62624	0	0	0	
65.2139	54.4051	49.6219	5	9	1606.58	0.0746377	-5.78214	-83.0113	1.23953	1.97446	0	0	0	
66.0679	53.8827	49.6244	5	9	1555.58	0.0813832	-5.52398	-73.8214	1.23467	1.93794	0	0	0	
65.2958	53.8339	49.6523	5	16.8035	1607.5	0.0821243	-10.8097	-179.353	2.32283	1.61121	0	0	0	
66.0681	53.9079	49.2116	5	9.3061	1576.22	0.0785558	-5.27853	-76.5949	1.27693	1.94895	0	0	0	
65.2081	54.0158	49.807	5	11.8736	2654.48	0.0750936	-8.62782	-124.85	1.64645	2.3587	0	0	0	
65.2121	53.7526	49.7262	5	16.4573	1752.19	0.0740251	-10.8714	-179.42	2.2785	1.70006	0	0	0	
65.8785	53.3953	49.2231	5	10.3376	1500.09	0.0778937	-6.6609	-87.2672	1.41899	1.78827	0	0	0	
65.4166	54.0505	49.4978	5	10.7021	1814.81	0.0800238	-7.37801	-104.772	1.47748	1.9708	0	0	0	
65.1137	54.1514	49.7563	5	10.7257	2329.6	0.0794144	-7.856	-111.621	1.48622	2.26301	0	0	0	
65.881	53.4501	49.7332	5	16.745	1528.14	0.0819783	-10.5928	-166.264	2.30747	1.5408	0	0	0	



#Generation 46 / 50
currentGen	46
evaluateCount	4600
totalTime	301.507
firstFrontCount	100
frontCount	1
avgEvalTime	0.0666648
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Obj1	Obj2	Obj3	Obj4	Cons1	Cons2	Cons3	
65	53.7223	49.7137	5	9.01232	2976.22	0.0768352	-6.49119	-86.4768	1.24753	2.75429	0	0	0	
65.1465	53.5499	49.7738	5	20	1702.29	0.074888	-12.078	-222.861	2.77031	1.60224	0	0	0	
65.8888	52.5984	49.6632	5	18.7205	1500	0.074223	-11.2986	-183.109	2.5787	1.46258	0	0	0	
69.1422	53.0842	49.3401	5	9	1594.08	0.081179	-3.99641	-54.6915	1.22387	2.05414	0	0	0	
65	54.052	49.7118	5	18.2842	1932.88	0.081886	-11.6206	-212.902	2.53893	1.78212	0	0	0	
67.2192	54.019	49.3913	5	9	1887.2	0.0776241	-4.47779	-69.097	1.23335	2.2114	0	0	0	
65.6783	53.53	50	5	14.7276	1764	0.0816764	-10.2697	-150.811	2.03449	1.72596	0	0	0	
65.2648	53.9851	49.6381	5	9.42972	2818.65	0.0821739	-6.48936	-90.9727	1.30482	2.64807	0	0	0	
66.1912	53.3682	49.5418	5	19.2703	1649.13	0.0821243	-11.0777	-195.179	2.65778	1.5607	0	0	0	
65.8607	53.3234	49.779	5	17.7987	1500	0.0746806	-11.0061	-177.333	2.45253	1.49834	0	0	0	
65.5193	53.8747	48.9372	5	19.8261	1799.48	0.0784738	-11.0208	-217.711	2.74487	1.68031	0	0	0	
68.16	53.4617	49.7862	5	9	1936.9	0.0768352	-4.88596	-63.3016	1.23027	2.21408	0	0	0	
65.2081	54.0158	49.807	5	11.8736	2654.48	0.0750936	-8.62782	-124.85	1.64645	2.3587	0	0	0	
68.3668	53.1807	49.3656	5	9	1798.95	0.0742118	-4.39091	-59.8321	1.22816	2.15814	0	0	0	
65.4368	53.8869	49.1615	5	17.9915	1681.07	0.0765171	-10.6734	-193.673	2.48823	1.64223	0	0	0	
65.3467	53.3995	49.6113	5	18.9737	1832.94	0.0752991	-11.5123	-206.678	2.62756	1.68238	0	0	0	
66.1827	52.8766	49.6065	5	15.9081	1506.78	0.073903	-10.18	-149.24	2.18819	1.52822	0	0	0	
65.3513	52.5746	49.4659	5	19.4674	1606.58	0.071832	-11.5704	-200.288	2.68898	1.52348	0	0	0	
65	53.4009	49.5803	5	18.1646	2264.94	0.0739114	-11.3453	-203.015	2.52229	1.92742	0	0	0	
65.1875	53.9511	49.8115	5	9.06656	2651.02	0.0761964	-6.45959	-87.31	1.25445	2.57455	0	0	0	
65.8954	53.9801	49.6244	5	9	1859.8	0.0793029	-5.6869	-79.1538	1.23886	2.1347	0	0	0	
65.0067	54.012	49.4784	5	9.56116	2677.25	0.0765973	-6.5872	-94.8869	1.32422	2.56485	0	0	0	
66.0679	53.8827	49.6244	5	9	1555.58	0.0813832	-5.52398	-73.8214	1.23467	1.93794	0	0	0	
